#k-distance eigenvalue[eV]
2.16283306 -37.26952149
2.18181606 -37.26952149
2.20079906 -37.26952149
2.20079906 -37.26952149
2.20944362 -37.26952149
2.21808819 -37.26952149
2.22673275 -37.26952149
2.23537732 -37.26952149
2.24402188 -37.26952149
2.25266644 -37.26952149
2.26131101 -37.26952149
2.26995557 -37.26952149
2.27860013 -37.26952149
2.28724470 -37.26952149
2.29588926 -37.26952149
2.30453383 -37.26952149
2.31317839 -37.26952149
2.32182295 -37.26952149
2.33046751 -37.26952149
2.33911208 -37.26952149
2.34775665 -37.26952149
2.35640121 -37.26952149
2.36504577 -37.26952149
2.37369033 -37.26952149
2.38233489 -37.26952149
2.39097946 -37.26952149
2.39962403 -37.26952149
2.40826859 -37.26952149
2.41691315 -37.26952149
2.42555771 -37.26952149
2.43420228 -37.26952149
2.44284685 -37.26952149
2.45149141 -37.26952149
2.46013597 -37.26952149
2.46878053 -37.26952149
2.47742510 -37.26952149
2.48606966 -37.26952149
2.49471423 -37.26952149
2.50335879 -37.26952149
2.51200335 -37.26952149
2.52064791 -37.26952149
2.52929248 -37.26952149
2.53793704 -37.26952149
2.54658161 -37.26952149
2.55522617 -37.26952149
2.56387073 -37.26952149
2.57251530 -37.26952149
2.58115986 -37.26952149
2.58980442 -37.26952149
2.59844899 -37.26952149
2.60709355 -37.26952149
2.61573812 -37.26952149
2.62438268 -37.26952149
2.62438268 -37.26952149
2.64082244 -37.26952149
2.65726220 -37.26952149
2.67370196 -37.26952149
2.69014173 -37.26942149
2.70658149 -37.26942149
2.72302125 -37.26932149
2.73946101 -37.26932149
2.75590077 -37.26922149
2.77234053 -37.26912149
2.78878031 -37.26902149
2.80522007 -37.26892149
2.82165983 -37.26882149
2.83809959 -37.26872149
2.85453935 -37.26862149
2.87097911 -37.26842149
2.88741889 -37.26832149
2.90385865 -37.26812149
2.92029841 -37.26802149
2.93673817 -37.26792149
2.95317793 -37.26772149
2.96961769 -37.26752149
2.98605746 -37.26742149
3.00249722 -37.26722149
3.01893698 -37.26712149
