#k-distance eigenvalue[eV]
3.46976178 -37.29463937
3.46976178 -37.29463937
3.48045842 -37.29463937
3.49115505 -37.29463937
3.50185166 -37.29463937
3.51254830 -37.29463937
3.52324493 -37.29463937
3.53394156 -37.29463937
3.54463818 -37.29463937
3.55533481 -37.29453937
3.56603144 -37.29453937
3.57672807 -37.29453937
3.58742469 -37.29453937
3.59812132 -37.29453937
3.60881795 -37.29453937
3.61951458 -37.29453937
3.63021120 -37.29443937
3.64090783 -37.29443937
3.65160447 -37.29443937
3.66230110 -37.29443937
3.67299771 -37.29443937
3.68369435 -37.29433937
3.69439098 -37.29433937
3.70508761 -37.29433937
3.71578423 -37.29433937
3.72648086 -37.29423937
3.73717749 -37.29423937
3.74787412 -37.29413937
3.75857074 -37.29413937
3.76926737 -37.29413937
3.77996400 -37.29413937
3.79066063 -37.29403937
3.80135725 -37.29403937
3.81205388 -37.29403937
3.82275051 -37.29403937
3.83344715 -37.29393937
3.84414378 -37.29393937
3.85484040 -37.29393937
3.86553703 -37.29393937
3.87623366 -37.29393937
3.88693029 -37.29393937
3.89762691 -37.29393937
3.90832354 -37.29393937
3.91902017 -37.29393937
3.92971680 -37.29393937
3.94041342 -37.29393937
3.94041342 -37.29393937
3.96180666 -37.29393937
3.98319992 -37.29393937
4.00459318 -37.29393937
4.02598645 -37.29393937
4.04737968 -37.29403937
4.06877294 -37.29413937
4.09016621 -37.29413937
4.11155947 -37.29423937
4.13295271 -37.29443937
4.15434597 -37.29453937
4.17573923 -37.29463937
4.19713250 -37.29483937
4.21852576 -37.29493937
4.23991899 -37.29513937
4.26131226 -37.29533937
4.28270552 -37.29553937
4.30409878 -37.29573937
4.32549202 -37.29593937
4.34688528 -37.29623937
4.36827855 -37.29643937
4.38967181 -37.29673937
4.41106504 -37.29693937
4.43245831 -37.29723937
4.45385157 -37.29743937
4.47524483 -37.29773937
4.49663807 -37.29793937
4.51803133 -37.29823937
4.53942460 -37.29843937
4.56081786 -37.29873937
4.58221109 -37.29893937
4.60360436 -37.29913937
4.62499762 -37.29943937
4.64639088 -37.29953937
4.66778412 -37.29973937
4.68917738 -37.29993937
4.71057065 -37.30013937
4.73196391 -37.30023937
4.75335714 -37.30033937
4.77475041 -37.30043937
4.79614367 -37.30053937
4.81753693 -37.30063937
4.83893017 -37.30063937
4.86032343 -37.30073937
4.88171670 -37.30073937

0.00000000 -21.31413937
0.01852711 -21.31423937
0.03705420 -21.31433937
0.05558131 -21.31443937
0.07410842 -21.31463937
0.09263551 -21.31483937
0.11116262 -21.31513937
0.12968972 -21.31543937
0.14821683 -21.31583937
0.16674394 -21.31623937
0.18527103 -21.31673937
0.20379814 -21.31723937
0.22232525 -21.31783937
0.24085234 -21.31843937
0.25937945 -21.31893937
0.27790656 -21.31963937
0.29643365 -21.32023937
0.31496076 -21.32083937
0.33348786 -21.32153937
0.35201497 -21.32233937
0.37054208 -21.32303937
