#k-distance eigenvalue[eV]
1.63011624 -37.27245726
1.65125798 -37.27265726
1.67239974 -37.27285726
1.69354151 -37.27305726
1.71468327 -37.27325726
1.73582501 -37.27345726
1.75696678 -37.27365726
1.77810854 -37.27385726
1.79925031 -37.27405726
1.82039204 -37.27425726
1.84153381 -37.27455726
1.86267557 -37.27475726
1.88381734 -37.27495726
1.90495907 -37.27515726
1.92610084 -37.27535726
1.94724260 -37.27555726
1.96838437 -37.27565726
1.98952610 -37.27585726
2.01066787 -37.27595726
2.03180963 -37.27605726
2.05295140 -37.27625726
2.07409314 -37.27635726
2.09523490 -37.27645726
2.11637666 -37.27645726
2.13751843 -37.27655726
2.15866017 -37.27655726
2.17980193 -37.27655726
2.20094370 -37.27655726
2.20094370 -37.27655726
2.21058921 -37.27655726
2.22023471 -37.27655726
2.22988022 -37.27655726
2.23952573 -37.27655726
2.24917123 -37.27655726
2.25881674 -37.27655726
2.26846224 -37.27665726
2.27810776 -37.27665726
2.28775327 -37.27665726
2.29739877 -37.27665726
2.30704428 -37.27665726
2.31668979 -37.27665726
2.32633529 -37.27665726
2.33598080 -37.27665726
2.34562631 -37.27655726
2.35527181 -37.27655726
2.36491733 -37.27665726
2.37456283 -37.27665726
2.38420834 -37.27665726
2.39385385 -37.27655726
2.40349935 -37.27655726
2.41314486 -37.27655726
2.42279037 -37.27655726
2.43243587 -37.27655726
2.44208139 -37.27655726
2.45172690 -37.27655726
2.46137240 -37.27655726
2.47101791 -37.27655726
2.48066341 -37.27655726
2.49030892 -37.27655726
2.49995443 -37.27655726
2.50959993 -37.27655726
2.51924545 -37.27655726
2.52889096 -37.27655726
2.53853646 -37.27665726
2.54818197 -37.27665726
2.55782748 -37.27665726
2.56747298 -37.27665726
2.57711849 -37.27655726
2.58676399 -37.27655726
2.59640950 -37.27655726
2.60605502 -37.27665726
2.61570052 -37.27665726
2.62534603 -37.27665726
2.62534603 -37.27665726
2.64365519 -37.27665726
2.66196434 -37.27655726
