#k-distance eigenvalue[eV]
2.67867886 -14.70340000
2.71305468 -14.92160000
2.74743051 -15.13610000
2.78180634 -15.34640000
2.81618216 -15.55210000
2.85055799 -15.75290000
2.88493387 -15.94850000
2.91930969 -16.13860000
2.95368552 -16.32300000
2.98806135 -16.50140000
3.02243717 -16.67360000
3.05681300 -16.83940000
3.09118883 -16.99840000
3.12556465 -17.15060000
3.15994048 -17.29560000
3.19431631 -17.43360000
3.22869218 -17.56440000
3.26306801 -17.68810000
3.29744384 -17.80510000
3.33181966 -17.91550000
3.36619549 -18.01960000
3.40057132 -18.11750000
3.43494714 -18.20960000
3.46932297 -18.29590000
3.50369880 -18.37650000
3.53807467 -18.45160000
3.57245050 -18.52100000
3.60682633 -18.58500000
3.64120215 -18.64340000
3.67557798 -18.69630000
3.70995381 -18.74370000
3.74432963 -18.78550000
3.77870546 -18.82180000
3.81308129 -18.85250000
3.84745716 -18.87770000
3.88183299 -18.89720000
3.91620882 -18.91120000
3.95058464 -18.91960000
3.98496047 -18.92240000
3.98496047 -18.92240000
3.98891904 -18.92240000
3.99287760 -18.92240000
3.99683617 -18.92240000
4.00079473 -18.92240000
4.00475330 -18.92240000
4.00871186 -18.92240000
4.01267043 -18.92240000
4.01662899 -18.92240000
4.02058756 -18.92240000
4.02454613 -18.92240000
4.02850469 -18.92240000
4.03246326 -18.92240000
4.03642182 -18.92240000
4.04038039 -18.92240000
4.04433895 -18.92240000
4.04829752 -18.92240000
4.05225609 -18.92240000
4.05621465 -18.92240000
4.06017321 -18.92240000
4.06413178 -18.92240000
4.06809034 -18.92240000
4.07204891 -18.92240000
4.07600748 -18.92240000
4.07996604 -18.92240000
4.08392461 -18.92240000
4.08788317 -18.92240000
4.09184174 -18.92240000
4.09580031 -18.92240000
4.09975887 -18.92240000
4.10371744 -18.92240000
4.10767600 -18.92240000
4.11163457 -18.92240000
4.11559313 -18.92240000
4.11955170 -18.92240000
4.12351026 -18.92240000
4.12746883 -18.92240000
4.13142739 -18.92240000
4.13538596 -18.92240000
4.13934452 -18.92240000
4.14330309 -18.92240000
4.14726166 -18.92240000
4.15122022 -18.92240000
4.15517879 -18.92240000
4.15913735 -18.92240000
4.16309592 -18.92240000
4.16705449 -18.92240000
4.17101305 -18.92240000
4.17497162 -18.92240000
4.17893018 -18.92240000
4.17893018 -18.92240000
4.20869229 -18.92030000
4.23845441 -18.91400000
4.26821652 -18.90360000
4.29797866 -18.88890000
4.32774078 -18.87000000
4.35750289 -18.84700000
4.38726501 -18.81980000
4.41702712 -18.78840000
4.44678923 -18.75290000
4.47655138 -18.71320000
4.50631349 -18.66940000
4.53607560 -18.62140000
4.56583772 -18.56930000
4.59559983 -18.51310000
4.62536194 -18.45270000
4.65512409 -18.38820000
4.68488620 -18.31950000
4.71464831 -18.24650000
4.74441043 -18.16930000
4.77417254 -18.08770000
4.80393466 -18.00170000
4.83369680 -17.91110000
4.86345891 -17.81570000
4.89322103 -17.71550000
4.92298314 -17.61010000
4.95274525 -17.49950000
4.98250737 -17.38360000
5.01226951 -17.26230000
5.04203162 -17.13560000
5.07179374 -17.00360000
5.10155585 -16.86640000
5.13131796 -16.72410000
5.16108008 -16.57690000
5.19084222 -16.42500000
5.22060433 -16.26850000
5.25036645 -16.10780000
5.28012856 -15.94290000
5.30989068 -15.77420000
5.33965279 -15.60190000
5.36941493 -15.42650000
5.39917705 -15.24840000
5.42893916 -15.06850000
5.45870127 -14.88790000
5.48846339 -14.70840000
5.51822550 -14.53320000
5.54798764 -14.36770000
5.57774976 -14.22260000
5.60751187 -14.11670000
5.63727398 -14.07660000
5.63727398 -14.07660000
5.65446176 -14.07590000
5.67164953 -14.07380000
5.68883730 -14.07030000
5.70602507 -14.06540000
5.72321286 -14.05910000
5.74040064 -14.05140000
5.75758841 -14.04230000
5.77477618 -14.03180000
5.79196395 -14.01990000
5.80915172 -14.00660000
5.82633949 -13.99190000
5.84352726 -13.97580000
5.86071503 -13.95840000
5.87790283 -13.93950000
5.89509060 -13.91920000
5.91227837 -13.89760000
5.92946614 -13.87450000
5.94665391 -13.85010000
5.96384169 -13.82420000
5.98102946 -13.79700000
5.99821723 -13.76830000
6.01540500 -13.73830000
6.03259279 -13.70690000
6.04978057 -13.67410000
6.06696834 -13.63990000
6.08415611 -13.60430000
6.10134388 -13.56730000
6.11853165 -13.52890000
6.13571942 -13.48920000
6.15290719 -13.44810000
6.17009496 -13.40550000
6.18728273 -13.36160000
6.20447053 -13.31640000
6.22165830 -13.26970000
6.23884607 -13.22170000
6.25603384 -13.17220000
6.27322162 -13.12150000
6.29040939 -13.06930000
6.30759716 -13.01580000
6.32478493 -12.96090000
6.34197270 -12.90460000
6.35916050 -12.84700000
6.37634827 -12.78800000
6.39353604 -12.72770000
6.41072381 -12.66600000
6.42791158 -12.60290000
6.44509935 -12.53850000
6.46228712 -12.47280000
6.47947489 -12.40720000
6.47947489 -12.40720000
6.51385072 -12.55360000
6.54822655 -12.73110000
6.58260237 -12.92780000
6.61697820 -13.13770000
6.65135403 -13.35610000
6.68572985 -13.57950000
6.72010568 -13.80540000
6.75448156 -14.03200000
6.78885738 -14.25790000
6.82323321 -14.48190000
6.85760904 -14.70340000
6.89198486 -14.92160000
6.92636069 -15.13610000
6.96073652 -15.34640000
6.99511234 -15.55210000
